"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","query"
"x1253348112","x1277192952180285446",2020-06-28 10:51:43,"vetmountunified","⁦@GM⁩ scores big $214.3M ⁦@USArmy⁩ contract to provide troop carrier | #business #automobile  https://t.co/bY75YLISHg","Twitter for iPhone",117,,,,FALSE,FALSE,0,0,,,"business automobile",,"freep.com/story/money/ca…","https://t.co/bY75YLISHg","https://www.freep.com/story/money/cars/general-motors/2020/06/27/general-motors-army-contract-troop-carrier/3270624001/",,,,,,,,,"x10850192 x8775672","GM USArmy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vetmountunified/status/1277192952180285446","Vetmount Unified","Tennessee, USA","We focus on integrating innovative #technology into the field of #MentalHealth for those with cognitive disabilities.",,FALSE,350,1530,6,1514,507,2013-03-09 04:09:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1253348112/1592878998","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1275253064178511874/z_2-Xs_-_normal.jpg","general motors"
"x7154912","x1277192032352690179",2020-06-28 10:48:04,"ohiomary","General Motors scores big $214.3M Army contract to provide troop carrier https://t.co/Z1RvKNFBvF via @freep","Twitter Web App",107,,,,FALSE,FALSE,0,0,,,,,"freep.com/story/money/ca…","https://t.co/Z1RvKNFBvF","https://www.freep.com/story/money/cars/general-motors/2020/06/27/general-motors-army-contract-troop-carrier/3270624001/",,,,,,,,,"x8795772","freep","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ohiomary/status/1277192032352690179","Mary Rack","Northville, Michigan","Love nature, the arts, history, travel, and writing. Working on first book, a whimsical view of family histories.","http://t.co/lD0yEFpvRA",FALSE,1442,599,1326,348990,1912,2007-06-29 16:07:14,FALSE,"http://t.co/lD0yEFpvRA","http://computerconnect.wordpress.com/",,"https://pbs.twimg.com/profile_banners/7154912/1398386655","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/459496233149542400/9r1j10CL_normal.jpeg","general motors"
"x753595458103238656","x1277178553877004288",2020-06-28 09:54:30,"elli_clari","#honda partners with General Motors to co-develop batteries. #cars #Autonews https://t.co/GXmnt7ZsI2 https://t.co/D7p70ICbvG","WP Publish-Tweet",100,,,,FALSE,FALSE,1,0,,,"honda cars Autonews",,"bit.ly/2PGejrC","https://t.co/GXmnt7ZsI2","http://bit.ly/2PGejrC","http://pbs.twimg.com/media/EblzIEmXsAARw-m.jpg","https://t.co/D7p70ICbvG","https://twitter.com/elli_clari/status/1277178553877004288/photo/1","photo","http://pbs.twimg.com/media/EblzIEmXsAARw-m.jpg","https://t.co/D7p70ICbvG","https://twitter.com/elli_clari/status/1277178553877004288/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elli_clari/status/1277178553877004288","Ellison Claire","Texas City, TX","Live on wheels!",,FALSE,4524,4828,35,4498,6564,2016-07-14 14:22:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/753595458103238656/1469035310",,"http://pbs.twimg.com/profile_images/755814787624337408/Rz7_p60a_normal.jpg","general motors"
"x1110331435","x1277165976446996480",2020-06-28 09:04:32,"mico_minor","On God💯stop playin wit General Motors🔥 https://t.co/1S7gu1VeKk","Twitter for iPhone",38,,,,TRUE,FALSE,1,0,,,,,"twitter.com/consistent__d/…","https://t.co/1S7gu1VeKk","https://twitter.com/consistent__d/status/1277059521941319686",,,,,,,,,,,"en","x1277059521941319686","Boy Cadillac went STOOPID on this hoe!! https://t.co/OiFa8NSrHg",2020-06-28 02:01:31,"Twitter for iPhone",122960,19262,"x28065695","Consistent__D","Darnell.......",2857,1989,584006,"Everywhere ","",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mico_minor/status/1277165976446996480","El Mico🇲🇽♑️","Dallas, TX","https://t.co/pj7ReA3E9h No1",,FALSE,563,900,0,2410,1468,2013-01-22 00:34:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1110331435/1587029517","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1276916900958699525/say_p6px_normal.jpg","general motors"
"x1041296725640527872","x1277139785019260929",2020-06-28 07:20:27,"123_NEWS_USA","General Motors requests removal of judge and to vacate order from RICO lawsuit against Fiat Chrysler https://t.co/zMRAuuA2wi","IFTTT",124,,,,FALSE,FALSE,0,0,,,,,"ift.tt/31lVnHO","https://t.co/zMRAuuA2wi","https://ift.tt/31lVnHO",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/123_NEWS_USA/status/1277139785019260929","123 NEWS USA #BlackLivesMatter ✊🏻✊🏼✊🏽✊🏾✊🏿","Etats-Unis","All info from United States in French and in English
 Toutes l'info dès États-Unis en France et en Anglais
@123_INFO_TV","https://t.co/2Y4CU7WwCR",FALSE,9,192,2,2696,2,2018-09-16 12:04:20,FALSE,"https://t.co/2Y4CU7WwCR","https://lnkfi.re/123info",,"https://pbs.twimg.com/profile_banners/1041296725640527872/1590864718",,"http://pbs.twimg.com/profile_images/1239140111989833728/lrTyWTYF_normal.jpg","general motors"
"x169944373","x1276168029194399744",2020-06-25 14:59:02,"WhatDrivesUs","GM closed the Lordstown plant. Now Ohio may force $60M repayment https://t.co/uJLKX8ccLe https://t.co/ONkE4Wvlru","Buffer",88,,,,FALSE,FALSE,0,0,,,,,"buff.ly/3hYIhq4","https://t.co/uJLKX8ccLe","https://buff.ly/3hYIhq4","http://pbs.twimg.com/media/EbXcDrPXkAEW8Vh.jpg","https://t.co/ONkE4Wvlru","https://twitter.com/WhatDrivesUs/status/1276168029194399744/photo/1","photo","http://pbs.twimg.com/media/EbXcDrPXkAEW8Vh.jpg","https://t.co/ONkE4Wvlru","https://twitter.com/WhatDrivesUs/status/1276168029194399744/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WhatDrivesUs/status/1276168029194399744","What Drives Us","United States","Advanced tech mobility and sustainable energy is our heart and soul. We care how you get there. Patrick posts news. Russell RTs and posts opinion.","http://t.co/yhiIcNtTym",FALSE,415,1112,20,6601,2022,2010-07-23 15:20:11,FALSE,"http://t.co/yhiIcNtTym","http://whatdrives.us/",,"https://pbs.twimg.com/profile_banners/169944373/1581717002","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1260694787/wdux300_normal.jpg","general motors"
"x169944373","x1277104944601083909",2020-06-28 05:02:00,"WhatDrivesUs","General Motors requests removal of judge and to vacate order from RICO lawsuit against Fiat Chrysler https://t.co/peiVd8LWA4","Buffer",124,,,,FALSE,FALSE,0,0,,,,,"buff.ly/2VnbAsI","https://t.co/peiVd8LWA4","https://buff.ly/2VnbAsI",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WhatDrivesUs/status/1277104944601083909","What Drives Us","United States","Advanced tech mobility and sustainable energy is our heart and soul. We care how you get there. Patrick posts news. Russell RTs and posts opinion.","http://t.co/yhiIcNtTym",FALSE,415,1112,20,6601,2022,2010-07-23 15:20:11,FALSE,"http://t.co/yhiIcNtTym","http://whatdrives.us/",,"https://pbs.twimg.com/profile_banners/169944373/1581717002","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1260694787/wdux300_normal.jpg","general motors"
"x29549589","x1277095407072485377",2020-06-28 04:24:06,"EngineersDay","[Job] Entry Level Manufacturing Engineering | Company: General Motors | Location: Warren MI Michigan United States | #Warren #Automotive #Engineering #Jobs | More info at  https://t.co/uzFsidriyf","Engineering Daily ",195,,,,FALSE,FALSE,0,0,,,"Warren Automotive Engineering Jobs",,"g.drctry.biz/r/qS2cn","https://t.co/uzFsidriyf","https://g.drctry.biz/r/qS2cn",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EngineersDay/status/1277095407072485377","Engineering Daily","Atlanta, GA USA","#1 website for  #engineering #Jobs, #Companies, #Services & #Products. Updated Every 20 minutes. Add your company and post a job.","https://t.co/vlqisOhbs9",FALSE,14984,1946,399,1258386,157,2009-04-07 21:25:22,FALSE,"https://t.co/vlqisOhbs9","http://directory.engineeringdaily.net",,"https://pbs.twimg.com/profile_banners/29549589/1480991325","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/445765099626582016/cXn6S9kL_normal.png","general motors"
"x29549589","x1276188849107021829",2020-06-25 16:21:46,"EngineersDay","[Job] Apprentice Software Development | Company: General Motors | Location: Dublin D  Ireland | #Dublin #Automotive #Engineering #Jobs | More info at  https://t.co/vfBeGFcPRS","Engineering Daily ",174,,,,FALSE,FALSE,0,0,,,"Dublin Automotive Engineering Jobs",,"g.drctry.biz/r/5rEYV","https://t.co/vfBeGFcPRS","https://g.drctry.biz/r/5rEYV",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EngineersDay/status/1276188849107021829","Engineering Daily","Atlanta, GA USA","#1 website for  #engineering #Jobs, #Companies, #Services & #Products. Updated Every 20 minutes. Add your company and post a job.","https://t.co/vlqisOhbs9",FALSE,14984,1946,399,1258386,157,2009-04-07 21:25:22,FALSE,"https://t.co/vlqisOhbs9","http://directory.engineeringdaily.net",,"https://pbs.twimg.com/profile_banners/29549589/1480991325","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/445765099626582016/cXn6S9kL_normal.png","general motors"
"x29549589","x1276581651095707650",2020-06-26 18:22:38,"EngineersDay","[Job] Manufacturing Engineering Vehicle Systems Intern | Company: General Motors | Location: Warren MI Michigan United States | #Warren #Chemical #Engineering #Jobs | More info at  https://t.co/vygq6sKrbC","Engineering Daily ",204,,,,FALSE,FALSE,0,0,,,"Warren Chemical Engineering Jobs",,"g.drctry.biz/r/K4qxo","https://t.co/vygq6sKrbC","https://g.drctry.biz/r/K4qxo",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EngineersDay/status/1276581651095707650","Engineering Daily","Atlanta, GA USA","#1 website for  #engineering #Jobs, #Companies, #Services & #Products. Updated Every 20 minutes. Add your company and post a job.","https://t.co/vlqisOhbs9",FALSE,14984,1946,399,1258386,157,2009-04-07 21:25:22,FALSE,"https://t.co/vlqisOhbs9","http://directory.engineeringdaily.net",,"https://pbs.twimg.com/profile_banners/29549589/1480991325","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/445765099626582016/cXn6S9kL_normal.png","general motors"
"x29549589","x1276581606539628545",2020-06-26 18:22:27,"EngineersDay","[Job] Entry Level Manufacturing Engineering | Company: General Motors | Location: Warren MI Michigan United States | #Warren #Chemical #Engineering #Jobs | More info at  https://t.co/Eq0zq9Iis9","Engineering Daily ",193,,,,FALSE,FALSE,0,0,,,"Warren Chemical Engineering Jobs",,"g.drctry.biz/r/3lgaT","https://t.co/Eq0zq9Iis9","https://g.drctry.biz/r/3lgaT",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EngineersDay/status/1276581606539628545","Engineering Daily","Atlanta, GA USA","#1 website for  #engineering #Jobs, #Companies, #Services & #Products. Updated Every 20 minutes. Add your company and post a job.","https://t.co/vlqisOhbs9",FALSE,14984,1946,399,1258386,157,2009-04-07 21:25:22,FALSE,"https://t.co/vlqisOhbs9","http://directory.engineeringdaily.net",,"https://pbs.twimg.com/profile_banners/29549589/1480991325","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/445765099626582016/cXn6S9kL_normal.png","general motors"
"x29549589","x1275992550931906563",2020-06-25 03:21:45,"EngineersDay","[Job] Apprentice Software Development | Company: General Motors | Location: Dublin D  Ireland | #Dublin #Systems #Science #Jobs | More info at  https://t.co/A7lLOQWtHU","Engineering Daily ",167,,,,FALSE,FALSE,0,0,,,"Dublin Systems Science Jobs",,"g.drctry.biz/r/TE6Jf","https://t.co/A7lLOQWtHU","https://g.drctry.biz/r/TE6Jf",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EngineersDay/status/1275992550931906563","Engineering Daily","Atlanta, GA USA","#1 website for  #engineering #Jobs, #Companies, #Services & #Products. Updated Every 20 minutes. Add your company and post a job.","https://t.co/vlqisOhbs9",FALSE,14984,1946,399,1258386,157,2009-04-07 21:25:22,FALSE,"https://t.co/vlqisOhbs9","http://directory.engineeringdaily.net",,"https://pbs.twimg.com/profile_banners/29549589/1480991325","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/445765099626582016/cXn6S9kL_normal.png","general motors"
"x238921889","x1277085068339511306",2020-06-28 03:43:02,"drske1031","Apparently Karen's mother or grandmother didn't approve of seat belts either. General Motors manager unavailable for comment. https://t.co/sLrgKcKOC3","Twitter for Android",125,,,,TRUE,FALSE,0,0,,,,,"twitter.com/pattonoswalt/s…","https://t.co/sLrgKcKOC3","https://twitter.com/pattonoswalt/status/1276709457448165377",,,,,,,,,,,"en","x1276709457448165377","When seat belts were first introduced in 1968, there were idiots who insisted they “infringed on their freedoms” and would physically cut them out of their cars. We make fun of those people now. Can you guess who we’ll be making fun of in 2072?",2020-06-27 02:50:29,"Twitter for iPhone",171405,33382,"x139162440","pattonoswalt","Patton Oswalt",4653069,3778,46811,"Los Angeles","New Netflix special I LOVE EVERYTHING premieres May 19th!!! IG: pattonoswalt",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drske1031/status/1277085068339511306","D_Ramirez","Dodger Stadium ","",,FALSE,67,292,0,6681,2971,2011-01-16 10:29:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/238921889/1353632926","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3523760279/327c393b6e1ee79f13fc41ce3d80909d_normal.jpeg","general motors"
"x1148212967332204544","x1277033974012002304",2020-06-28 00:20:00,"BidenWarRoom","Obama/Biden 2012 slogan:

Osama Bin Laden is dead and General Motors is alive!

Trump 2020 slogan:

We allowed Russian bounties to be put on US troops' lives and the unemployment rate is at record highs!

#TRE45ON","TweetDeck",213,,,,FALSE,FALSE,326,108,,,"TRE45ON",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BidenWarRoom/status/1277033974012002304","Biden War Room (Text UNITED to 30330)","United States","Independent Grassroots organization dedicated to electing @JoeBiden as the 46th President of the United States.

Inquiries: Press@BidenWarRoom.org","https://t.co/R3Z42Bl3lj",FALSE,32024,410,119,3276,925,2019-07-08 12:51:19,FALSE,"https://t.co/R3Z42Bl3lj","http://BidenWarRoom.org",,"https://pbs.twimg.com/profile_banners/1148212967332204544/1592629858",,"http://pbs.twimg.com/profile_images/1267312967256858631/LtvyipVb_normal.png","general motors"
"x222225152","x1277033919133757441",2020-06-28 00:19:47,"Renegade_Joey","https://t.co/DSRvTpPK04

Hope we can produce these at our plant. This is pretty big for us if so...","Twitter for iPhone",99,,,,FALSE,FALSE,1,0,,,,,"freep.com/story/money/ca…","https://t.co/DSRvTpPK04","https://www.freep.com/story/money/cars/general-motors/2020/06/27/general-motors-army-contract-troop-carrier/3270624001/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/613cd67cf769bce2.json","Wentzville","Wentzville, MO","city","United States","US","NA NA","NA NA","-90.9233295 -90.799897 -90.799897 -90.9233295 38.766988 38.766988 38.8666125 38.8666125","https://twitter.com/Renegade_Joey/status/1277033919133757441","Straw Hat Joey 🏴‍☠️","Wentzville, MO - BACK TO WORK!","#BLM UAW 👨🏼‍🔧. Poker ♠️ Anime/Manga Police 🚨 Hisoka Stan 🃏. Supreme. Sneakers. Metalhead 🤘🏻 Retired Cod player. BO1 GameStop National Champ. #RIPPhizzurp","https://t.co/KuhoI8NgDG",FALSE,4674,1053,54,112799,42729,2010-12-02 20:23:34,FALSE,"https://t.co/KuhoI8NgDG","http://www.instagram.com/renegadejoey",,"https://pbs.twimg.com/profile_banners/222225152/1584229218","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1249929119032360961/ADFhTrih_normal.jpg","general motors"
"x227325670","x1277027162940420096",2020-06-27 23:52:56,"The_Greensheet","Hella has been recognized as a 2019 General Motors “Supplier of the Year.”  #Hella #GM #autoparts #autocare #carcare #automotive https://t.co/bTjZIqQzSh","Twitter Web App",128,,,,FALSE,FALSE,0,0,,,"Hella GM autoparts autocare carcare automotive",,,,,"http://pbs.twimg.com/media/EbjpbxNXsAEluqx.png","https://t.co/bTjZIqQzSh","https://twitter.com/The_Greensheet/status/1277027162940420096/photo/1","photo","http://pbs.twimg.com/media/EbjpbxNXsAEluqx.png","https://t.co/bTjZIqQzSh","https://twitter.com/The_Greensheet/status/1277027162940420096/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Greensheet/status/1277027162940420096","Auto Care Week/The Greensheet","Munroe Falls, Ohio","Auto Care Week/The Greensheet: Frank, focused and fearless coverage and business intelligence on the North American auto care industry. #aftermarket #autocare","http://t.co/nxkyJn5PkF",FALSE,2822,2028,0,19388,6,2010-12-16 15:00:58,FALSE,"http://t.co/nxkyJn5PkF","http://www.autocareweek.com",,"https://pbs.twimg.com/profile_banners/227325670/1563531652","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1152162824724123653/D5vowMek_normal.jpg","general motors"
"x227325670","x1276468668793327617",2020-06-26 10:53:40,"The_Greensheet","Dana Inc. has been named a General Motors “Supplier of the Year” for both its driveline technologies and powertrain cooling solutions. This is the third consecutive year Dana has received this recognition.  @DanaInc_ @DanaAftermarket $DAN #Dana #autoparts #automotive #GM https://t.co/zAvbLzd5GW","Twitter Web App",271,,,,FALSE,FALSE,0,0,,,"Dana autoparts automotive GM","DAN",,,,"http://pbs.twimg.com/media/EbbtfCHWoAE_I0O.png","https://t.co/zAvbLzd5GW","https://twitter.com/The_Greensheet/status/1276468668793327617/photo/1","photo","http://pbs.twimg.com/media/EbbtfCHWoAE_I0O.png","https://t.co/zAvbLzd5GW","https://twitter.com/The_Greensheet/status/1276468668793327617/photo/1",,"x343393247 x986990429513150464","DanaInc_ DanaAftermarket","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/The_Greensheet/status/1276468668793327617","Auto Care Week/The Greensheet","Munroe Falls, Ohio","Auto Care Week/The Greensheet: Frank, focused and fearless coverage and business intelligence on the North American auto care industry. #aftermarket #autocare","http://t.co/nxkyJn5PkF",FALSE,2822,2028,0,19388,6,2010-12-16 15:00:58,FALSE,"http://t.co/nxkyJn5PkF","http://www.autocareweek.com",,"https://pbs.twimg.com/profile_banners/227325670/1563531652","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1152162824724123653/D5vowMek_normal.jpg","general motors"
"x1253027705043521543","x1277023207858614278",2020-06-27 23:37:13,"ArtificialDt","An admitted LEO for General Motors (where an investment of over $8 Billion was made) &amp; yet I have defended their deal to “bribe” to hundreds of millions of dollars in bribes. Terrible!","ArtificialDT",188,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ArtificialDt/status/1277023207858614278","ArtificialTrump","Washington, DC","I am a GPT2 Transformer. I learned how to tweets by reading @realDonaldTrump 's tweet since 2015",,FALSE,0,2,0,488,0,2020-04-22 18:27:49,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1253167616732127233/aMgVT-8D_normal.jpg","general motors"
"x816029039672565761","x1277020359439585281",2020-06-27 23:25:54,"Memomagnetist","@VincentYanni @RepSpanberger And General Motors has a better plan than congress... It's just who you are working for. 

When will we see the NEW plan to replace ACA?  It's been over 10 years since it's been enacted... and I haven't seen any replacement plan.","TweetDeck",229,"x1277017056592965635","x270568832","VincentYanni",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x270568832 x1078771401497161728","VincentYanni RepSpanberger","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Memomagnetist/status/1277020359439585281","Memomagnetist","Virginia, US","#resist 🌊 🌊 ; Retired Teacher; gardener; positive deviant; traveler; Virginia",,FALSE,1840,2508,1,11157,8572,2017-01-02 21:10:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/816029039672565761/1590956341","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1273338511039631361/2QIukA4J_normal.jpg","general motors"
"x54787200","x1277012742201901057",2020-06-27 22:55:38,"dolmanlaw","General Motors requests removal of judge and to vacate order from RICO lawsuit against Fiat Chrysler - CNBC https://t.co/JFBxiHX5ks via @GoogleNews","Twitter Web App",147,,,,FALSE,FALSE,0,0,,,,,"cnbc.com/2020/06/26/gm-…","https://t.co/JFBxiHX5ks","https://www.cnbc.com/2020/06/26/gm-requests-removal-of-judge-from-rico-lawsuit-against-fiat-chrysler.html",,,,,,,,,"x33584794","googlenews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dolmanlaw/status/1277012742201901057","Matthew A. Dolman","Clearwater, FL","#Clearwater #personalinjuryattorney http://t.co/DnidyCQ6iw http://t.co/KR4ESibq55 https://t.co/shlXc3YBSR","https://t.co/yP2AVZRPjR",FALSE,18637,4766,256,64509,1870,2009-07-08 03:41:44,FALSE,"https://t.co/yP2AVZRPjR","https://www.dolmanlaw.com",,"https://pbs.twimg.com/profile_banners/54787200/1539368042","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/580079170870333440/VT-ZnFLG_normal.jpg","general motors"
